"NUTS2","NUTS1","postcodeDistrict","NUTS218NM","NUTS118NM","Country"
"UKE2","UKE","DL2","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","HG2","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO26","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO90","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","BD22","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO8","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LA10","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO21","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LS25","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO60","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","TS15","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LA6","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","BD23","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO13","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO18","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO10","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","HG5","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO30","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO61","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO25","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO14","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO51","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO17","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LS22","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LS24","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","DL8","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO22","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO12","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","DL9","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO1","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO62","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO32","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO23","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO7","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","DL10","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO19","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","TS9","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","DL6","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LS17","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO24","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO11","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","DN6","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","HG1","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","LS21","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","DL7","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","HG4","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","BD24","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","YO31","North Yorkshire","Yorkshire and The Humber","England"
"UKE2","UKE","HG3","North Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S7","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S17","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S64","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S6","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S20","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S10","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S72","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S3","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S65","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S36","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN1","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S25","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S2","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S99","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN7","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S70","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN12","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN55","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S61","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","WF4","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN2","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S13","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S8","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S98","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S73","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S60","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S11","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S14","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S5","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN3","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S26","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S96","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN5","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","HD8","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S97","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN9","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S62","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S9","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","WF8","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S35","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S4","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S74","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S63","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S80","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S95","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S1","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","S66","South Yorkshire","Yorkshire and The Humber","England"
"UKE3","UKE","DN4","South Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS11","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS7","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF17","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF2","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX4","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF90","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS5","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD8","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD3","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF6","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD6","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD2","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS88","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF7","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS27","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS23","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD11","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD21","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD2","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD4","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS12","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD16","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS2","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF5","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF15","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD9","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS9","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS13","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS3","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX2","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS14","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF9","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD7","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD20","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS20","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD99","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","S75","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX6","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS26","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF11","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF10","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS15","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS29","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD98","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD7","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD19","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF16","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF13","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD12","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","S71","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD3","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX5","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS19","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD6","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX7","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS16","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD5","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD97","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS10","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX1","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD1","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS6","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF14","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD14","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD13","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD15","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS99","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD10","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS28","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD1","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","OL15","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD5","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS1","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS4","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS8","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HD9","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS18","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD4","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD18","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","HX3","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","LS98","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","BD17","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF12","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF1","West Yorkshire","Yorkshire and The Humber","England"
"UKE4","UKE","WF3","West Yorkshire","Yorkshire and The Humber","England"
"UKF1","UKF","DE24","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","S33","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","NG20","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","NG9","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","S41","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","DE74","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","DE73","Derbyshire and Nottinghamshire","East Midlands","England"
"UKF1","UKF","DE7","Derbyshire and Nottinghamshire","East Midlands","England"
